input_len,target_len,task_source,idx
474,20,CoT,40565
517,25,CoT,40566
45,55,CoT,40567
51,25,CoT,40568
70,35,CoT,40569
159,75,CoT,40570
91,22,CoT,40571
48,30,CoT,40572
64,68,CoT,40573
329,30,CoT,40574
276,62,CoT,40575
89,42,CoT,40576
419,52,CoT,40577
473,56,CoT,40578
433,43,CoT,40579
486,45,CoT,40580
41,38,CoT,40581
467,28,CoT,40582
123,33,CoT,40583
451,25,CoT,40584
1318,45,CoT,40585
81,21,CoT,40586
257,22,CoT,40587
426,24,CoT,40588
371,34,CoT,40589
91,75,CoT,40590
144,21,CoT,40591
461,69,CoT,40592
43,22,CoT,40593
295,23,CoT,40594
305,30,CoT,40595
359,16,CoT,40596
38,49,CoT,40597
69,42,CoT,40598
498,29,CoT,40599
136,53,CoT,40600
40,25,CoT,40601
57,28,CoT,40602
378,34,CoT,40603
421,73,CoT,40604
35,24,CoT,40605
35,69,CoT,40606
67,41,CoT,40607
331,14,CoT,40608
57,20,CoT,40609
70,24,CoT,40610
62,28,CoT,40611
51,18,CoT,40612
470,48,CoT,40613
21,77,CoT,40614
46,35,CoT,40615
42,61,CoT,40616
67,22,CoT,40617
135,71,CoT,40618
65,19,CoT,40619
1429,51,CoT,40620
499,27,CoT,40621
55,28,CoT,40622
49,24,CoT,40623
63,25,CoT,40624
152,33,CoT,40625
41,74,CoT,40626
332,21,CoT,40627
55,19,CoT,40628
469,27,CoT,40629
328,26,CoT,40630
506,24,CoT,40631
345,25,CoT,40632
44,57,CoT,40633
336,22,CoT,40634
99,45,CoT,40635
423,43,CoT,40636
420,32,CoT,40637
262,77,CoT,40638
89,48,CoT,40639
182,42,CoT,40640
55,23,CoT,40641
57,23,CoT,40642
91,30,CoT,40643
16,61,CoT,40644
865,130,CoT,40645
138,25,CoT,40646
55,16,CoT,40647
19,27,CoT,40648
536,25,CoT,40649
63,28,CoT,40650
205,23,CoT,40651
417,47,CoT,40652
442,34,CoT,40653
348,30,CoT,40654
473,106,CoT,40655
470,55,CoT,40656
42,84,CoT,40657
61,28,CoT,40658
69,27,CoT,40659
47,70,CoT,40660
303,56,CoT,40661
128,58,CoT,40662
366,24,CoT,40663
727,61,CoT,40664
264,38,CoT,40665
73,27,CoT,40666
368,35,CoT,40667
25,61,CoT,40668
65,27,CoT,40669
56,29,CoT,40670
33,126,CoT,40671
57,23,CoT,40672
41,49,CoT,40673
480,37,CoT,40674
63,20,CoT,40675
69,23,CoT,40676
54,90,CoT,40677
55,43,CoT,40678
507,25,CoT,40679
88,76,CoT,40680
95,31,CoT,40681
269,40,CoT,40682
536,138,CoT,40683
495,22,CoT,40684
374,20,CoT,40685
268,83,CoT,40686
71,18,CoT,40687
56,24,CoT,40688
65,28,CoT,40689
235,28,CoT,40690
239,24,CoT,40691
61,39,CoT,40692
97,20,CoT,40693
63,28,CoT,40694
635,50,CoT,40695
221,33,CoT,40696
416,111,CoT,40697
659,103,CoT,40698
134,72,CoT,40699
480,20,CoT,40700
83,33,CoT,40701
329,39,CoT,40702
233,26,CoT,40703
480,26,CoT,40704
57,39,CoT,40705
232,30,CoT,40706
77,22,CoT,40707
244,52,CoT,40708
443,58,CoT,40709
52,24,CoT,40710
40,38,CoT,40711
716,78,CoT,40712
63,23,CoT,40713
45,43,CoT,40714
64,66,CoT,40715
62,35,CoT,40716
38,15,CoT,40717
309,23,CoT,40718
274,64,CoT,40719
316,25,CoT,40720
698,42,CoT,40721
21,77,CoT,40722
301,26,CoT,40723
268,35,CoT,40724
472,22,CoT,40725
280,31,CoT,40726
245,32,CoT,40727
339,32,CoT,40728
71,21,CoT,40729
268,21,CoT,40730
71,27,CoT,40731
471,21,CoT,40732
42,57,CoT,40733
430,57,CoT,40734
48,27,CoT,40735
57,21,CoT,40736
457,53,CoT,40737
81,107,CoT,40738
61,16,CoT,40739
64,36,CoT,40740
76,48,CoT,40741
494,51,CoT,40742
311,71,CoT,40743
54,38,CoT,40744
28,50,CoT,40745
42,63,CoT,40746
185,118,CoT,40747
62,27,CoT,40748
512,31,CoT,40749
76,32,CoT,40750
50,40,CoT,40751
561,52,CoT,40752
59,25,CoT,40753
54,26,CoT,40754
286,25,CoT,40755
95,20,CoT,40756
313,25,CoT,40757
42,89,CoT,40758
62,26,CoT,40759
498,56,CoT,40760
54,35,CoT,40761
298,37,CoT,40762
81,24,CoT,40763
408,39,CoT,40764
74,110,CoT,40765
61,29,CoT,40766
48,34,CoT,40767
478,49,CoT,40768
66,21,CoT,40769
258,26,CoT,40770
92,28,CoT,40771
468,20,CoT,40772
72,21,CoT,40773
21,102,CoT,40774
79,46,CoT,40775
198,63,CoT,40776
55,25,CoT,40777
21,110,CoT,40778
300,76,CoT,40779
53,39,CoT,40780
87,16,CoT,40781
101,60,CoT,40782
70,26,CoT,40783
49,22,CoT,40784
66,23,CoT,40785
364,43,CoT,40786
43,22,CoT,40787
354,14,CoT,40788
58,21,CoT,40789
84,21,CoT,40790
352,34,CoT,40791
520,25,CoT,40792
52,40,CoT,40793
208,20,CoT,40794
45,38,CoT,40795
59,20,CoT,40796
45,24,CoT,40797
290,21,CoT,40798
75,28,CoT,40799
322,16,CoT,40800
89,22,CoT,40801
428,53,CoT,40802
51,44,CoT,40803
44,57,CoT,40804
62,276,CoT,40805
95,56,CoT,40806
74,39,CoT,40807
457,30,CoT,40808
566,54,CoT,40809
555,41,CoT,40810
61,20,CoT,40811
1179,218,CoT,40812
471,19,CoT,40813
113,150,CoT,40814
53,27,CoT,40815
773,84,CoT,40816
214,28,CoT,40817
302,41,CoT,40818
495,25,CoT,40819
455,29,CoT,40820
66,24,CoT,40821
456,25,CoT,40822
147,56,CoT,40823
323,45,CoT,40824
66,22,CoT,40825
35,29,CoT,40826
306,63,CoT,40827
80,73,CoT,40828
63,28,CoT,40829
510,24,CoT,40830
573,29,CoT,40831
466,51,CoT,40832
32,45,CoT,40833
29,21,CoT,40834
234,41,CoT,40835
282,48,CoT,40836
412,26,CoT,40837
273,20,CoT,40838
49,39,CoT,40839
44,23,CoT,40840
52,30,CoT,40841
84,32,CoT,40842
554,51,CoT,40843
63,28,CoT,40844
370,19,CoT,40845
278,57,CoT,40846
35,53,CoT,40847
43,39,CoT,40848
766,70,CoT,40849
409,13,CoT,40850
662,55,CoT,40851
34,55,CoT,40852
410,11,CoT,40853
64,102,CoT,40854
493,52,CoT,40855
212,33,CoT,40856
433,105,CoT,40857
715,54,CoT,40858
75,36,CoT,40859
28,23,CoT,40860
46,65,CoT,40861
132,54,CoT,40862
448,31,CoT,40863
75,36,CoT,40864
58,24,CoT,40865
44,31,CoT,40866
522,30,CoT,40867
79,24,CoT,40868
441,37,CoT,40869
85,61,CoT,40870
254,20,CoT,40871
547,63,CoT,40872
87,82,CoT,40873
71,31,CoT,40874
45,27,CoT,40875
72,26,CoT,40876
442,30,CoT,40877
21,68,CoT,40878
49,37,CoT,40879
257,46,CoT,40880
722,61,CoT,40881
63,27,CoT,40882
499,22,CoT,40883
25,97,CoT,40884
313,16,CoT,40885
58,25,CoT,40886
51,31,CoT,40887
48,22,CoT,40888
312,16,CoT,40889
543,65,CoT,40890
71,36,CoT,40891
766,73,CoT,40892
48,20,CoT,40893
65,22,CoT,40894
109,57,CoT,40895
79,30,CoT,40896
193,16,CoT,40897
438,27,CoT,40898
238,18,CoT,40899
84,29,CoT,40900
327,51,CoT,40901
289,88,CoT,40902
70,24,CoT,40903
283,15,CoT,40904
288,21,CoT,40905
78,59,CoT,40906
293,22,CoT,40907
261,37,CoT,40908
24,51,CoT,40909
55,40,CoT,40910
30,53,CoT,40911
316,26,CoT,40912
263,42,CoT,40913
59,24,CoT,40914
57,57,CoT,40915
222,25,CoT,40916
191,33,CoT,40917
972,152,CoT,40918
250,39,CoT,40919
77,23,CoT,40920
19,75,CoT,40921
459,71,CoT,40922
408,64,CoT,40923
94,31,CoT,40924
63,20,CoT,40925
84,24,CoT,40926
930,28,CoT,40927
62,173,CoT,40928
67,20,CoT,40929
85,20,CoT,40930
41,45,CoT,40931
80,23,CoT,40932
404,64,CoT,40933
464,23,CoT,40934
210,23,CoT,40935
1302,48,CoT,40936
69,22,CoT,40937
447,63,CoT,40938
201,78,CoT,40939
63,25,CoT,40940
178,47,CoT,40941
284,14,CoT,40942
423,65,CoT,40943
502,59,CoT,40944
283,31,CoT,40945
479,27,CoT,40946
777,46,CoT,40947
283,23,CoT,40948
512,93,CoT,40949
37,18,CoT,40950
691,88,CoT,40951
85,27,CoT,40952
62,26,CoT,40953
473,28,CoT,40954
15,76,CoT,40955
50,73,CoT,40956
351,30,CoT,40957
397,36,CoT,40958
209,30,CoT,40959
52,32,CoT,40960
96,30,CoT,40961
54,100,CoT,40962
467,37,CoT,40963
73,71,CoT,40964
216,23,CoT,40965
576,35,CoT,40966
55,22,CoT,40967
82,50,CoT,40968
1050,60,CoT,40969
539,23,CoT,40970
717,63,CoT,40971
48,28,CoT,40972
41,36,CoT,40973
622,29,CoT,40974
32,62,CoT,40975
455,59,CoT,40976
63,37,CoT,40977
73,29,CoT,40978
38,25,CoT,40979
729,210,CoT,40980
445,27,CoT,40981
429,54,CoT,40982
534,36,CoT,40983
69,22,CoT,40984
482,70,CoT,40985
215,51,CoT,40986
70,25,CoT,40987
305,43,CoT,40988
358,30,CoT,40989
635,62,CoT,40990
387,38,CoT,40991
78,24,CoT,40992
509,26,CoT,40993
77,39,CoT,40994
684,56,CoT,40995
145,75,CoT,40996
88,27,CoT,40997
475,28,CoT,40998
37,22,CoT,40999
469,54,CoT,41000
498,27,CoT,41001
331,35,CoT,41002
69,24,CoT,41003
554,26,CoT,41004
549,62,CoT,41005
19,83,CoT,41006
469,25,CoT,41007
19,67,CoT,41008
45,50,CoT,41009
487,48,CoT,41010
237,57,CoT,41011
67,29,CoT,41012
85,34,CoT,41013
65,34,CoT,41014
27,72,CoT,41015
49,39,CoT,41016
59,31,CoT,41017
341,27,CoT,41018
56,40,CoT,41019
267,25,CoT,41020
779,70,CoT,41021
425,46,CoT,41022
441,37,CoT,41023
56,19,CoT,41024
610,147,CoT,41025
24,62,CoT,41026
630,59,CoT,41027
1016,51,CoT,41028
1021,61,CoT,41029
64,29,CoT,41030
354,40,CoT,41031
459,69,CoT,41032
473,25,CoT,41033
462,18,CoT,41034
515,30,CoT,41035
68,92,CoT,41036
21,73,CoT,41037
469,43,CoT,41038
85,78,CoT,41039
51,58,CoT,41040
75,37,CoT,41041
334,19,CoT,41042
378,35,CoT,41043
200,52,CoT,41044
52,29,CoT,41045
90,79,CoT,41046
33,26,CoT,41047
425,56,CoT,41048
886,90,CoT,41049
599,57,CoT,41050
502,35,CoT,41051
411,37,CoT,41052
1022,85,CoT,41053
57,27,CoT,41054
86,24,CoT,41055
330,28,CoT,41056
460,22,CoT,41057
61,39,CoT,41058
235,29,CoT,41059
413,28,CoT,41060
84,94,CoT,41061
38,27,CoT,41062
960,78,CoT,41063
63,32,CoT,41064
556,47,CoT,41065
96,32,CoT,41066
65,56,CoT,41067
448,46,CoT,41068
88,33,CoT,41069
63,30,CoT,41070
47,31,CoT,41071
500,27,CoT,41072
72,29,CoT,41073
310,66,CoT,41074
94,26,CoT,41075
339,54,CoT,41076
264,59,CoT,41077
442,29,CoT,41078
36,28,CoT,41079
775,41,CoT,41080
432,26,CoT,41081
508,25,CoT,41082
455,19,CoT,41083
528,41,CoT,41084
231,32,CoT,41085
30,33,CoT,41086
181,34,CoT,41087
55,51,CoT,41088
43,32,CoT,41089
199,44,CoT,41090
202,77,CoT,41091
533,30,CoT,41092
60,30,CoT,41093
196,61,CoT,41094
456,59,CoT,41095
69,36,CoT,41096
342,29,CoT,41097
153,86,CoT,41098
59,24,CoT,41099
469,21,CoT,41100
17,32,CoT,41101
275,18,CoT,41102
910,66,CoT,41103
449,70,CoT,41104
557,59,CoT,41105
521,41,CoT,41106
68,63,CoT,41107
28,40,CoT,41108
465,115,CoT,41109
432,25,CoT,41110
476,22,CoT,41111
21,72,CoT,41112
73,25,CoT,41113
58,63,CoT,41114
25,32,CoT,41115
328,37,CoT,41116
34,16,CoT,41117
1128,39,CoT,41118
73,46,CoT,41119
739,72,CoT,41120
235,52,CoT,41121
42,54,CoT,41122
493,27,CoT,41123
435,60,CoT,41124
78,29,CoT,41125
627,82,CoT,41126
64,22,CoT,41127
217,21,CoT,41128
67,27,CoT,41129
495,25,CoT,41130
26,79,CoT,41131
119,74,CoT,41132
17,134,CoT,41133
79,101,CoT,41134
51,31,CoT,41135
367,36,CoT,41136
442,21,CoT,41137
147,45,CoT,41138
411,28,CoT,41139
61,20,CoT,41140
65,39,CoT,41141
69,22,CoT,41142
63,27,CoT,41143
460,72,CoT,41144
445,25,CoT,41145
476,21,CoT,41146
75,32,CoT,41147
68,26,CoT,41148
25,23,CoT,41149
448,60,CoT,41150
250,31,CoT,41151
641,53,CoT,41152
68,115,CoT,41153
51,28,CoT,41154
83,73,CoT,41155
121,140,CoT,41156
456,34,CoT,41157
61,26,CoT,41158
227,70,CoT,41159
51,22,CoT,41160
51,63,CoT,41161
73,28,CoT,41162
59,25,CoT,41163
438,22,CoT,41164
481,21,CoT,41165
43,30,CoT,41166
44,20,CoT,41167
404,57,CoT,41168
289,36,CoT,41169
525,24,CoT,41170
219,70,CoT,41171
24,36,CoT,41172
19,98,CoT,41173
259,12,CoT,41174
75,90,CoT,41175
90,48,CoT,41176
447,46,CoT,41177
527,30,CoT,41178
349,34,CoT,41179
758,42,CoT,41180
237,25,CoT,41181
427,66,CoT,41182
56,36,CoT,41183
1047,98,CoT,41184
36,19,CoT,41185
52,24,CoT,41186
322,101,CoT,41187
535,24,CoT,41188
310,54,CoT,41189
56,21,CoT,41190
496,18,CoT,41191
510,103,CoT,41192
201,20,CoT,41193
78,177,CoT,41194
116,55,CoT,41195
77,27,CoT,41196
21,102,CoT,41197
454,21,CoT,41198
218,47,CoT,41199
748,69,CoT,41200
353,24,CoT,41201
24,42,CoT,41202
41,28,CoT,41203
64,28,CoT,41204
61,39,CoT,41205
460,19,CoT,41206
16,60,CoT,41207
304,16,CoT,41208
50,39,CoT,41209
49,38,CoT,41210
318,24,CoT,41211
472,37,CoT,41212
210,30,CoT,41213
348,48,CoT,41214
52,30,CoT,41215
64,20,CoT,41216
286,29,CoT,41217
62,23,CoT,41218
306,29,CoT,41219
742,30,CoT,41220
249,39,CoT,41221
29,164,CoT,41222
116,55,CoT,41223
227,19,CoT,41224
44,35,CoT,41225
1023,62,CoT,41226
16,91,CoT,41227
372,45,CoT,41228
448,25,CoT,41229
196,30,CoT,41230
72,24,CoT,41231
156,54,CoT,41232
59,29,CoT,41233
93,86,CoT,41234
321,22,CoT,41235
495,89,CoT,41236
902,94,CoT,41237
79,25,CoT,41238
92,24,CoT,41239
657,130,CoT,41240
64,20,CoT,41241
251,27,CoT,41242
456,21,CoT,41243
78,85,CoT,41244
57,20,CoT,41245
71,52,CoT,41246
40,24,CoT,41247
44,33,CoT,41248
31,17,CoT,41249
221,26,CoT,41250
62,25,CoT,41251
490,25,CoT,41252
81,147,CoT,41253
445,18,CoT,41254
318,30,CoT,41255
26,95,CoT,41256
47,59,CoT,41257
1797,34,CoT,41258
62,23,CoT,41259
344,20,CoT,41260
52,24,CoT,41261
93,44,CoT,41262
65,35,CoT,41263
81,20,CoT,41264
903,45,CoT,41265
500,23,CoT,41266
38,24,CoT,41267
178,18,CoT,41268
52,33,CoT,41269
533,19,CoT,41270
35,68,CoT,41271
580,52,CoT,41272
81,63,CoT,41273
533,31,CoT,41274
19,69,CoT,41275
774,32,CoT,41276
39,43,CoT,41277
181,40,CoT,41278
57,24,CoT,41279
226,25,CoT,41280
489,20,CoT,41281
470,59,CoT,41282
481,41,CoT,41283
75,43,CoT,41284
74,28,CoT,41285
329,33,CoT,41286
326,38,CoT,41287
50,60,CoT,41288
295,21,CoT,41289
472,28,CoT,41290
94,28,CoT,41291
23,45,CoT,41292
56,73,CoT,41293
45,21,CoT,41294
463,24,CoT,41295
204,36,CoT,41296
117,30,CoT,41297
636,51,CoT,41298
285,20,CoT,41299
493,22,CoT,41300
79,22,CoT,41301
63,22,CoT,41302
51,32,CoT,41303
65,16,CoT,41304
307,24,CoT,41305
487,25,CoT,41306
87,84,CoT,41307
986,50,CoT,41308
167,68,CoT,41309
236,55,CoT,41310
81,50,CoT,41311
69,47,CoT,41312
233,33,CoT,41313
124,214,CoT,41314
51,27,CoT,41315
46,20,CoT,41316
51,24,CoT,41317
64,25,CoT,41318
65,43,CoT,41319
69,33,CoT,41320
262,54,CoT,41321
854,65,CoT,41322
177,31,CoT,41323
85,23,CoT,41324
336,15,CoT,41325
212,67,CoT,41326
422,29,CoT,41327
866,73,CoT,41328
33,39,CoT,41329
524,35,CoT,41330
698,48,CoT,41331
954,96,CoT,41332
451,26,CoT,41333
436,62,CoT,41334
76,21,CoT,41335
36,73,CoT,41336
449,52,CoT,41337
47,43,CoT,41338
80,24,CoT,41339
54,33,CoT,41340
384,51,CoT,41341
55,52,CoT,41342
53,37,CoT,41343
506,20,CoT,41344
427,53,CoT,41345
338,11,CoT,41346
445,22,CoT,41347
41,59,CoT,41348
75,21,CoT,41349
50,35,CoT,41350
558,25,CoT,41351
66,30,CoT,41352
56,25,CoT,41353
56,21,CoT,41354
218,70,CoT,41355
268,58,CoT,41356
429,20,CoT,41357
69,26,CoT,41358
206,42,CoT,41359
719,56,CoT,41360
184,30,CoT,41361
259,74,CoT,41362
45,28,CoT,41363
52,20,CoT,41364
248,27,CoT,41365
396,27,CoT,41366
63,14,CoT,41367
75,25,CoT,41368
293,68,CoT,41369
661,94,CoT,41370
48,24,CoT,41371
47,59,CoT,41372
283,32,CoT,41373
44,24,CoT,41374
27,34,CoT,41375
428,57,CoT,41376
26,91,CoT,41377
32,52,CoT,41378
670,32,CoT,41379
459,24,CoT,41380
537,26,CoT,41381
295,27,CoT,41382
244,26,CoT,41383
57,25,CoT,41384
22,128,CoT,41385
298,16,CoT,41386
54,34,CoT,41387
365,46,CoT,41388
548,33,CoT,41389
503,41,CoT,41390
699,50,CoT,41391
423,59,CoT,41392
48,85,CoT,41393
104,74,CoT,41394
526,26,CoT,41395
67,23,CoT,41396
59,24,CoT,41397
71,25,CoT,41398
652,44,CoT,41399
1513,64,CoT,41400
523,46,CoT,41401
426,26,CoT,41402
64,22,CoT,41403
51,23,CoT,41404
257,30,CoT,41405
401,23,CoT,41406
178,68,CoT,41407
45,71,CoT,41408
341,42,CoT,41409
59,19,CoT,41410
475,23,CoT,41411
280,19,CoT,41412
53,29,CoT,41413
355,20,CoT,41414
498,24,CoT,41415
77,52,CoT,41416
95,69,CoT,41417
909,129,CoT,41418
76,47,CoT,41419
551,22,CoT,41420
48,31,CoT,41421
50,30,CoT,41422
516,25,CoT,41423
500,40,CoT,41424
302,17,CoT,41425
555,35,CoT,41426
281,15,CoT,41427
734,57,CoT,41428
97,48,CoT,41429
1420,77,CoT,41430
32,68,CoT,41431
66,24,CoT,41432
48,33,CoT,41433
638,34,CoT,41434
42,59,CoT,41435
304,35,CoT,41436
25,41,CoT,41437
58,26,CoT,41438
705,154,CoT,41439
19,79,CoT,41440
275,22,CoT,41441
382,36,CoT,41442
241,30,CoT,41443
69,30,CoT,41444
251,25,CoT,41445
54,27,CoT,41446
428,28,CoT,41447
64,23,CoT,41448
69,24,CoT,41449
483,103,CoT,41450
501,29,CoT,41451
332,26,CoT,41452
256,30,CoT,41453
81,30,CoT,41454
442,28,CoT,41455
51,30,CoT,41456
63,21,CoT,41457
368,30,CoT,41458
474,52,CoT,41459
78,28,CoT,41460
26,65,CoT,41461
59,24,CoT,41462
54,44,CoT,41463
428,34,CoT,41464
100,32,CoT,41465
66,28,CoT,41466
1221,41,CoT,41467
69,21,CoT,41468
45,49,CoT,41469
550,48,CoT,41470
52,44,CoT,41471
51,31,CoT,41472
535,96,CoT,41473
466,37,CoT,41474
65,21,CoT,41475
499,30,CoT,41476
74,26,CoT,41477
740,58,CoT,41478
16,132,CoT,41479
254,33,CoT,41480
182,102,CoT,41481
1329,85,CoT,41482
172,28,CoT,41483
714,54,CoT,41484
85,178,CoT,41485
344,21,CoT,41486
945,62,CoT,41487
473,29,CoT,41488
113,63,CoT,41489
545,19,CoT,41490
1059,92,CoT,41491
469,20,CoT,41492
245,23,CoT,41493
410,37,CoT,41494
75,30,CoT,41495
96,53,CoT,41496
231,37,CoT,41497
23,60,CoT,41498
102,28,CoT,41499
296,52,CoT,41500
332,32,CoT,41501
246,36,CoT,41502
442,59,CoT,41503
64,19,CoT,41504
455,29,CoT,41505
39,61,CoT,41506
212,37,CoT,41507
32,70,CoT,41508
30,80,CoT,41509
92,27,CoT,41510
370,40,CoT,41511
57,31,CoT,41512
176,23,CoT,41513
438,27,CoT,41514
64,25,CoT,41515
191,70,CoT,41516
30,56,CoT,41517
51,35,CoT,41518
179,81,CoT,41519
103,117,CoT,41520
71,22,CoT,41521
357,17,CoT,41522
84,21,CoT,41523
32,42,CoT,41524
54,43,CoT,41525
63,43,CoT,41526
278,24,CoT,41527
336,43,CoT,41528
70,30,CoT,41529
175,24,CoT,41530
71,23,CoT,41531
74,25,CoT,41532
61,26,CoT,41533
18,69,CoT,41534
551,34,CoT,41535
736,50,CoT,41536
591,87,CoT,41537
57,20,CoT,41538
205,45,CoT,41539
71,28,CoT,41540
88,45,CoT,41541
60,24,CoT,41542
256,34,CoT,41543
480,95,CoT,41544
39,31,CoT,41545
471,70,CoT,41546
1351,33,CoT,41547
36,24,CoT,41548
81,22,CoT,41549
80,43,CoT,41550
531,63,CoT,41551
42,30,CoT,41552
130,146,CoT,41553
229,17,CoT,41554
311,38,CoT,41555
413,69,CoT,41556
495,27,CoT,41557
672,41,CoT,41558
332,46,CoT,41559
312,37,CoT,41560
84,42,CoT,41561
68,131,CoT,41562
73,22,CoT,41563
495,25,CoT,41564
38,26,CoT,41565
593,162,CoT,41566
228,28,CoT,41567
72,49,CoT,41568
526,31,CoT,41569
193,13,CoT,41570
65,22,CoT,41571
72,26,CoT,41572
334,23,CoT,41573
442,25,CoT,41574
45,19,CoT,41575
52,15,CoT,41576
95,86,CoT,41577
420,27,CoT,41578
38,61,CoT,41579
742,54,CoT,41580
394,31,CoT,41581
21,91,CoT,41582
64,29,CoT,41583
31,41,CoT,41584
75,28,CoT,41585
69,33,CoT,41586
451,35,CoT,41587
47,27,CoT,41588
89,20,CoT,41589
51,30,CoT,41590
500,66,CoT,41591
329,34,CoT,41592
142,83,CoT,41593
58,24,CoT,41594
416,65,CoT,41595
521,27,CoT,41596
1373,73,CoT,41597
261,26,CoT,41598
89,81,CoT,41599
404,18,CoT,41600
282,21,CoT,41601
45,19,CoT,41602
78,18,CoT,41603
333,46,CoT,41604
54,29,CoT,41605
1216,65,CoT,41606
66,26,CoT,41607
500,25,CoT,41608
155,24,CoT,41609
472,33,CoT,41610
110,83,CoT,41611
89,34,CoT,41612
24,91,CoT,41613
66,28,CoT,41614
453,29,CoT,41615
266,29,CoT,41616
513,22,CoT,41617
400,54,CoT,41618
55,74,CoT,41619
478,24,CoT,41620
82,30,CoT,41621
334,27,CoT,41622
50,34,CoT,41623
468,25,CoT,41624
71,21,CoT,41625
81,26,CoT,41626
50,24,CoT,41627
38,75,CoT,41628
312,25,CoT,41629
29,55,CoT,41630
21,76,CoT,41631
454,19,CoT,41632
53,44,CoT,41633
412,26,CoT,41634
71,39,CoT,41635
288,16,CoT,41636
32,52,CoT,41637
451,27,CoT,41638
24,65,CoT,41639
285,18,CoT,41640
69,29,CoT,41641
249,62,CoT,41642
420,57,CoT,41643
225,28,CoT,41644
636,150,CoT,41645
59,22,CoT,41646
1101,74,CoT,41647
70,30,CoT,41648
57,32,CoT,41649
60,24,CoT,41650
514,30,CoT,41651
53,92,CoT,41652
446,84,CoT,41653
62,30,CoT,41654
52,22,CoT,41655
442,29,CoT,41656
441,59,CoT,41657
62,22,CoT,41658
200,54,CoT,41659
312,27,CoT,41660
46,37,CoT,41661
413,115,CoT,41662
1344,36,CoT,41663
213,29,CoT,41664
42,21,CoT,41665
63,27,CoT,41666
480,28,CoT,41667
218,25,CoT,41668
47,31,CoT,41669
538,28,CoT,41670
63,24,CoT,41671
1113,127,CoT,41672
1160,112,CoT,41673
98,47,CoT,41674
986,36,CoT,41675
352,31,CoT,41676
71,31,CoT,41677
88,66,CoT,41678
463,78,CoT,41679
504,27,CoT,41680
398,61,CoT,41681
406,23,CoT,41682
295,34,CoT,41683
59,36,CoT,41684
470,53,CoT,41685
437,57,CoT,41686
62,18,CoT,41687
370,25,CoT,41688
317,26,CoT,41689
297,41,CoT,41690
57,30,CoT,41691
58,25,CoT,41692
90,19,CoT,41693
52,27,CoT,41694
75,35,CoT,41695
684,33,CoT,41696
723,38,CoT,41697
193,44,CoT,41698
484,23,CoT,41699
296,15,CoT,41700
584,42,CoT,41701
75,24,CoT,41702
274,85,CoT,41703
251,31,CoT,41704
244,35,CoT,41705
438,45,CoT,41706
320,15,CoT,41707
332,20,CoT,41708
319,76,CoT,41709
819,63,CoT,41710
32,26,CoT,41711
225,30,CoT,41712
424,50,CoT,41713
27,75,CoT,41714
33,36,CoT,41715
79,24,CoT,41716
249,23,CoT,41717
564,24,CoT,41718
66,60,CoT,41719
452,69,CoT,41720
69,30,CoT,41721
436,62,CoT,41722
252,41,CoT,41723
217,21,CoT,41724
334,68,CoT,41725
268,23,CoT,41726
457,22,CoT,41727
412,59,CoT,41728
233,31,CoT,41729
70,24,CoT,41730
75,34,CoT,41731
55,21,CoT,41732
493,27,CoT,41733
67,25,CoT,41734
48,21,CoT,41735
24,49,CoT,41736
45,23,CoT,41737
63,22,CoT,41738
456,19,CoT,41739
461,54,CoT,41740
66,24,CoT,41741
356,24,CoT,41742
318,52,CoT,41743
454,21,CoT,41744
35,63,CoT,41745
41,28,CoT,41746
522,39,CoT,41747
65,29,CoT,41748
78,21,CoT,41749
66,132,CoT,41750
419,31,CoT,41751
55,24,CoT,41752
78,48,CoT,41753
52,31,CoT,41754
367,32,CoT,41755
548,30,CoT,41756
337,35,CoT,41757
194,73,CoT,41758
26,68,CoT,41759
296,33,CoT,41760
62,67,CoT,41761
52,21,CoT,41762
66,50,CoT,41763
36,65,CoT,41764
428,66,CoT,41765
16,72,CoT,41766
19,65,CoT,41767
374,47,CoT,41768
73,38,CoT,41769
74,66,CoT,41770
83,20,CoT,41771
564,64,CoT,41772
83,40,CoT,41773
264,78,CoT,41774
81,44,CoT,41775
461,25,CoT,41776
74,29,CoT,41777
19,49,CoT,41778
59,27,CoT,41779
323,51,CoT,41780
309,34,CoT,41781
34,16,CoT,41782
63,46,CoT,41783
310,47,CoT,41784
39,26,CoT,41785
463,26,CoT,41786
70,28,CoT,41787
244,40,CoT,41788
54,24,CoT,41789
19,196,CoT,41790
78,31,CoT,41791
509,25,CoT,41792
69,30,CoT,41793
480,38,CoT,41794
488,52,CoT,41795
470,36,CoT,41796
86,27,CoT,41797
80,25,CoT,41798
53,35,CoT,41799
53,20,CoT,41800
423,33,CoT,41801
369,50,CoT,41802
220,15,CoT,41803
494,27,CoT,41804
63,28,CoT,41805
79,37,CoT,41806
79,16,CoT,41807
1678,29,CoT,41808
47,27,CoT,41809
69,32,CoT,41810
57,85,CoT,41811
491,31,CoT,41812
195,32,CoT,41813
41,28,CoT,41814
58,22,CoT,41815
55,33,CoT,41816
247,46,CoT,41817
53,21,CoT,41818
720,56,CoT,41819
62,25,CoT,41820
249,58,CoT,41821
80,58,CoT,41822
447,21,CoT,41823
182,21,CoT,41824
557,23,CoT,41825
496,28,CoT,41826
185,146,CoT,41827
60,27,CoT,41828
235,37,CoT,41829
73,185,CoT,41830
76,84,CoT,41831
426,32,CoT,41832
55,20,CoT,41833
