input_len,target_len,task_source,idx
18,68,CoT,18522
76,20,CoT,18523
53,26,CoT,18524
64,26,CoT,18525
87,54,CoT,18526
60,35,CoT,18527
173,55,CoT,18528
20,110,CoT,18529
72,25,CoT,18530
55,44,CoT,18531
77,20,CoT,18532
43,57,CoT,18533
59,30,CoT,18534
68,101,CoT,18535
76,35,CoT,18536
52,28,CoT,18537
78,28,CoT,18538
57,27,CoT,18539
178,73,CoT,18540
51,25,CoT,18541
90,33,CoT,18542
125,143,CoT,18543
68,37,CoT,18544
137,54,CoT,18545
33,24,CoT,18546
58,32,CoT,18547
176,72,CoT,18548
68,21,CoT,18549
65,23,CoT,18550
61,22,CoT,18551
94,26,CoT,18552
15,124,CoT,18553
50,69,CoT,18554
72,49,CoT,18555
52,107,CoT,18556
35,50,CoT,18557
82,22,CoT,18558
48,27,CoT,18559
127,88,CoT,18560
15,70,CoT,18561
43,34,CoT,18562
42,24,CoT,18563
80,44,CoT,18564
146,94,CoT,18565
89,18,CoT,18566
53,18,CoT,18567
74,36,CoT,18568
57,47,CoT,18569
60,128,CoT,18570
51,27,CoT,18571
88,26,CoT,18572
63,21,CoT,18573
80,16,CoT,18574
56,33,CoT,18575
74,32,CoT,18576
61,29,CoT,18577
61,35,CoT,18578
66,61,CoT,18579
46,47,CoT,18580
50,44,CoT,18581
66,95,CoT,18582
21,99,CoT,18583
63,30,CoT,18584
65,41,CoT,18585
48,50,CoT,18586
150,76,CoT,18587
59,21,CoT,18588
67,22,CoT,18589
62,44,CoT,18590
65,26,CoT,18591
77,21,CoT,18592
23,115,CoT,18593
66,19,CoT,18594
57,160,CoT,18595
72,30,CoT,18596
75,25,CoT,18597
60,89,CoT,18598
39,28,CoT,18599
57,33,CoT,18600
60,22,CoT,18601
46,24,CoT,18602
55,27,CoT,18603
53,24,CoT,18604
85,28,CoT,18605
53,49,CoT,18606
102,42,CoT,18607
54,73,CoT,18608
77,24,CoT,18609
67,15,CoT,18610
228,94,CoT,18611
88,58,CoT,18612
57,25,CoT,18613
34,46,CoT,18614
66,37,CoT,18615
43,49,CoT,18616
61,22,CoT,18617
68,50,CoT,18618
68,27,CoT,18619
19,70,CoT,18620
60,30,CoT,18621
101,57,CoT,18622
88,42,CoT,18623
63,44,CoT,18624
68,20,CoT,18625
72,25,CoT,18626
76,38,CoT,18627
62,23,CoT,18628
43,45,CoT,18629
40,49,CoT,18630
41,34,CoT,18631
100,55,CoT,18632
46,27,CoT,18633
55,25,CoT,18634
47,25,CoT,18635
81,55,CoT,18636
45,48,CoT,18637
73,23,CoT,18638
166,60,CoT,18639
15,139,CoT,18640
39,42,CoT,18641
245,97,CoT,18642
53,60,CoT,18643
82,30,CoT,18644
74,28,CoT,18645
43,36,CoT,18646
53,53,CoT,18647
55,21,CoT,18648
72,29,CoT,18649
48,21,CoT,18650
66,26,CoT,18651
43,79,CoT,18652
58,28,CoT,18653
59,180,CoT,18654
59,24,CoT,18655
160,64,CoT,18656
16,93,CoT,18657
60,30,CoT,18658
54,44,CoT,18659
38,75,CoT,18660
52,35,CoT,18661
111,65,CoT,18662
37,20,CoT,18663
60,30,CoT,18664
110,99,CoT,18665
66,38,CoT,18666
69,24,CoT,18667
82,26,CoT,18668
40,60,CoT,18669
80,42,CoT,18670
26,38,CoT,18671
52,19,CoT,18672
15,79,CoT,18673
49,31,CoT,18674
55,91,CoT,18675
90,54,CoT,18676
42,33,CoT,18677
73,43,CoT,18678
80,24,CoT,18679
61,26,CoT,18680
66,30,CoT,18681
75,37,CoT,18682
86,94,CoT,18683
64,23,CoT,18684
73,19,CoT,18685
40,19,CoT,18686
73,31,CoT,18687
82,24,CoT,18688
17,81,CoT,18689
71,20,CoT,18690
77,19,CoT,18691
90,80,CoT,18692
84,34,CoT,18693
76,29,CoT,18694
83,42,CoT,18695
50,44,CoT,18696
74,200,CoT,18697
20,120,CoT,18698
64,16,CoT,18699
55,27,CoT,18700
77,20,CoT,18701
79,27,CoT,18702
54,25,CoT,18703
48,31,CoT,18704
74,32,CoT,18705
89,20,CoT,18706
24,61,CoT,18707
53,24,CoT,18708
67,34,CoT,18709
89,39,CoT,18710
129,47,CoT,18711
60,21,CoT,18712
53,48,CoT,18713
60,34,CoT,18714
92,52,CoT,18715
69,25,CoT,18716
59,15,CoT,18717
42,23,CoT,18718
31,30,CoT,18719
65,24,CoT,18720
66,22,CoT,18721
59,27,CoT,18722
72,33,CoT,18723
46,52,CoT,18724
17,267,CoT,18725
59,58,CoT,18726
60,52,CoT,18727
82,32,CoT,18728
74,70,CoT,18729
62,34,CoT,18730
56,20,CoT,18731
63,24,CoT,18732
58,20,CoT,18733
65,30,CoT,18734
87,40,CoT,18735
55,30,CoT,18736
22,25,CoT,18737
57,30,CoT,18738
50,34,CoT,18739
77,25,CoT,18740
87,107,CoT,18741
70,35,CoT,18742
64,28,CoT,18743
71,23,CoT,18744
86,35,CoT,18745
78,35,CoT,18746
129,157,CoT,18747
46,27,CoT,18748
81,39,CoT,18749
60,52,CoT,18750
50,19,CoT,18751
78,154,CoT,18752
62,20,CoT,18753
40,23,CoT,18754
62,22,CoT,18755
75,306,CoT,18756
65,26,CoT,18757
53,33,CoT,18758
57,40,CoT,18759
56,21,CoT,18760
38,47,CoT,18761
50,31,CoT,18762
74,45,CoT,18763
93,139,CoT,18764
59,51,CoT,18765
44,68,CoT,18766
82,31,CoT,18767
61,25,CoT,18768
56,31,CoT,18769
66,24,CoT,18770
68,20,CoT,18771
37,31,CoT,18772
36,51,CoT,18773
71,31,CoT,18774
57,43,CoT,18775
82,29,CoT,18776
49,42,CoT,18777
40,26,CoT,18778
57,25,CoT,18779
78,24,CoT,18780
71,19,CoT,18781
69,28,CoT,18782
59,24,CoT,18783
78,23,CoT,18784
16,48,CoT,18785
50,36,CoT,18786
72,30,CoT,18787
91,92,CoT,18788
39,23,CoT,18789
58,45,CoT,18790
28,21,CoT,18791
234,86,CoT,18792
74,31,CoT,18793
56,34,CoT,18794
70,28,CoT,18795
89,48,CoT,18796
36,23,CoT,18797
58,27,CoT,18798
85,45,CoT,18799
16,93,CoT,18800
23,163,CoT,18801
55,110,CoT,18802
60,21,CoT,18803
59,29,CoT,18804
66,124,CoT,18805
35,57,CoT,18806
63,20,CoT,18807
69,34,CoT,18808
60,23,CoT,18809
45,23,CoT,18810
49,30,CoT,18811
81,38,CoT,18812
91,41,CoT,18813
22,68,CoT,18814
75,18,CoT,18815
84,23,CoT,18816
39,40,CoT,18817
83,32,CoT,18818
69,27,CoT,18819
57,19,CoT,18820
56,36,CoT,18821
66,20,CoT,18822
98,26,CoT,18823
82,46,CoT,18824
43,23,CoT,18825
73,21,CoT,18826
70,30,CoT,18827
72,22,CoT,18828
62,28,CoT,18829
41,67,CoT,18830
37,28,CoT,18831
94,58,CoT,18832
56,28,CoT,18833
92,54,CoT,18834
61,22,CoT,18835
58,45,CoT,18836
69,28,CoT,18837
52,39,CoT,18838
92,72,CoT,18839
93,93,CoT,18840
66,23,CoT,18841
57,21,CoT,18842
48,42,CoT,18843
88,29,CoT,18844
73,18,CoT,18845
209,62,CoT,18846
54,29,CoT,18847
102,97,CoT,18848
31,216,CoT,18849
42,15,CoT,18850
38,56,CoT,18851
45,38,CoT,18852
47,16,CoT,18853
66,23,CoT,18854
23,28,CoT,18855
32,55,CoT,18856
55,196,CoT,18857
79,31,CoT,18858
26,78,CoT,18859
76,34,CoT,18860
96,46,CoT,18861
83,145,CoT,18862
74,23,CoT,18863
96,23,CoT,18864
55,25,CoT,18865
60,33,CoT,18866
60,25,CoT,18867
70,23,CoT,18868
54,79,CoT,18869
78,34,CoT,18870
74,20,CoT,18871
71,29,CoT,18872
45,62,CoT,18873
65,56,CoT,18874
67,88,CoT,18875
84,21,CoT,18876
240,86,CoT,18877
37,24,CoT,18878
91,58,CoT,18879
51,23,CoT,18880
19,101,CoT,18881
80,22,CoT,18882
79,24,CoT,18883
62,29,CoT,18884
52,30,CoT,18885
22,71,CoT,18886
78,21,CoT,18887
64,24,CoT,18888
61,24,CoT,18889
45,70,CoT,18890
87,53,CoT,18891
84,40,CoT,18892
57,67,CoT,18893
59,28,CoT,18894
52,61,CoT,18895
68,31,CoT,18896
90,26,CoT,18897
127,81,CoT,18898
58,72,CoT,18899
61,25,CoT,18900
265,59,CoT,18901
55,28,CoT,18902
46,24,CoT,18903
71,28,CoT,18904
22,49,CoT,18905
89,30,CoT,18906
45,45,CoT,18907
39,73,CoT,18908
74,28,CoT,18909
43,49,CoT,18910
84,26,CoT,18911
21,98,CoT,18912
58,43,CoT,18913
37,21,CoT,18914
73,26,CoT,18915
34,71,CoT,18916
80,25,CoT,18917
64,27,CoT,18918
54,33,CoT,18919
61,27,CoT,18920
48,27,CoT,18921
54,22,CoT,18922
118,42,CoT,18923
42,64,CoT,18924
60,41,CoT,18925
137,91,CoT,18926
92,22,CoT,18927
51,23,CoT,18928
74,37,CoT,18929
88,44,CoT,18930
16,99,CoT,18931
59,23,CoT,18932
78,21,CoT,18933
68,25,CoT,18934
78,24,CoT,18935
297,60,CoT,18936
61,29,CoT,18937
49,21,CoT,18938
61,57,CoT,18939
28,39,CoT,18940
70,86,CoT,18941
65,36,CoT,18942
71,26,CoT,18943
63,25,CoT,18944
55,36,CoT,18945
46,25,CoT,18946
60,37,CoT,18947
62,29,CoT,18948
80,52,CoT,18949
47,31,CoT,18950
87,68,CoT,18951
32,83,CoT,18952
45,41,CoT,18953
61,20,CoT,18954
75,95,CoT,18955
68,21,CoT,18956
55,53,CoT,18957
52,23,CoT,18958
61,32,CoT,18959
44,19,CoT,18960
65,16,CoT,18961
59,37,CoT,18962
50,89,CoT,18963
88,34,CoT,18964
44,21,CoT,18965
83,27,CoT,18966
59,26,CoT,18967
48,23,CoT,18968
129,132,CoT,18969
68,33,CoT,18970
184,69,CoT,18971
62,48,CoT,18972
202,62,CoT,18973
63,26,CoT,18974
42,21,CoT,18975
41,35,CoT,18976
72,33,CoT,18977
68,84,CoT,18978
68,125,CoT,18979
19,122,CoT,18980
47,35,CoT,18981
42,48,CoT,18982
65,75,CoT,18983
45,43,CoT,18984
152,109,CoT,18985
54,31,CoT,18986
60,28,CoT,18987
18,79,CoT,18988
89,23,CoT,18989
75,44,CoT,18990
83,19,CoT,18991
39,25,CoT,18992
55,32,CoT,18993
66,20,CoT,18994
54,29,CoT,18995
74,24,CoT,18996
86,140,CoT,18997
41,69,CoT,18998
50,34,CoT,18999
56,204,CoT,19000
77,27,CoT,19001
59,32,CoT,19002
64,24,CoT,19003
75,26,CoT,19004
89,65,CoT,19005
46,19,CoT,19006
78,29,CoT,19007
237,53,CoT,19008
67,22,CoT,19009
42,30,CoT,19010
56,21,CoT,19011
46,39,CoT,19012
47,81,CoT,19013
72,33,CoT,19014
72,21,CoT,19015
37,29,CoT,19016
59,22,CoT,19017
79,28,CoT,19018
62,26,CoT,19019
79,32,CoT,19020
241,54,CoT,19021
95,25,CoT,19022
26,41,CoT,19023
90,26,CoT,19024
61,25,CoT,19025
89,21,CoT,19026
47,21,CoT,19027
81,45,CoT,19028
61,24,CoT,19029
63,29,CoT,19030
76,108,CoT,19031
24,40,CoT,19032
79,20,CoT,19033
73,31,CoT,19034
19,60,CoT,19035
61,41,CoT,19036
45,25,CoT,19037
49,55,CoT,19038
71,19,CoT,19039
78,20,CoT,19040
56,33,CoT,19041
42,86,CoT,19042
55,25,CoT,19043
82,171,CoT,19044
27,48,CoT,19045
42,21,CoT,19046
79,50,CoT,19047
59,47,CoT,19048
57,32,CoT,19049
50,68,CoT,19050
78,30,CoT,19051
66,26,CoT,19052
39,41,CoT,19053
51,59,CoT,19054
56,21,CoT,19055
36,48,CoT,19056
57,26,CoT,19057
42,60,CoT,19058
65,39,CoT,19059
56,20,CoT,19060
80,32,CoT,19061
90,26,CoT,19062
95,20,CoT,19063
158,44,CoT,19064
70,34,CoT,19065
69,30,CoT,19066
64,23,CoT,19067
75,27,CoT,19068
78,23,CoT,19069
104,249,CoT,19070
43,66,CoT,19071
59,77,CoT,19072
45,33,CoT,19073
69,23,CoT,19074
50,23,CoT,19075
68,23,CoT,19076
109,122,CoT,19077
63,24,CoT,19078
81,21,CoT,19079
96,29,CoT,19080
20,95,CoT,19081
97,33,CoT,19082
109,60,CoT,19083
60,53,CoT,19084
61,33,CoT,19085
64,25,CoT,19086
25,57,CoT,19087
68,21,CoT,19088
61,16,CoT,19089
66,24,CoT,19090
69,23,CoT,19091
67,18,CoT,19092
54,40,CoT,19093
92,46,CoT,19094
83,32,CoT,19095
80,23,CoT,19096
68,28,CoT,19097
77,33,CoT,19098
68,44,CoT,19099
85,34,CoT,19100
73,29,CoT,19101
91,35,CoT,19102
26,40,CoT,19103
201,72,CoT,19104
290,92,CoT,19105
85,113,CoT,19106
54,33,CoT,19107
65,28,CoT,19108
60,23,CoT,19109
53,31,CoT,19110
72,19,CoT,19111
31,64,CoT,19112
83,20,CoT,19113
86,29,CoT,19114
74,24,CoT,19115
58,36,CoT,19116
35,69,CoT,19117
28,38,CoT,19118
31,45,CoT,19119
72,28,CoT,19120
44,82,CoT,19121
42,33,CoT,19122
39,69,CoT,19123
44,52,CoT,19124
25,24,CoT,19125
60,27,CoT,19126
45,25,CoT,19127
50,23,CoT,19128
38,62,CoT,19129
68,48,CoT,19130
61,18,CoT,19131
71,23,CoT,19132
178,41,CoT,19133
57,61,CoT,19134
76,23,CoT,19135
77,33,CoT,19136
39,33,CoT,19137
32,27,CoT,19138
41,39,CoT,19139
51,36,CoT,19140
68,65,CoT,19141
65,31,CoT,19142
47,43,CoT,19143
51,31,CoT,19144
70,32,CoT,19145
50,28,CoT,19146
65,27,CoT,19147
15,82,CoT,19148
61,39,CoT,19149
67,49,CoT,19150
41,54,CoT,19151
48,13,CoT,19152
32,225,CoT,19153
50,33,CoT,19154
146,68,CoT,19155
17,101,CoT,19156
113,36,CoT,19157
96,29,CoT,19158
65,22,CoT,19159
72,35,CoT,19160
54,30,CoT,19161
60,24,CoT,19162
83,29,CoT,19163
75,48,CoT,19164
94,31,CoT,19165
58,24,CoT,19166
38,36,CoT,19167
71,27,CoT,19168
62,29,CoT,19169
56,21,CoT,19170
45,36,CoT,19171
75,31,CoT,19172
38,19,CoT,19173
69,13,CoT,19174
111,83,CoT,19175
71,25,CoT,19176
26,62,CoT,19177
22,72,CoT,19178
105,62,CoT,19179
31,30,CoT,19180
146,40,CoT,19181
61,44,CoT,19182
46,25,CoT,19183
64,21,CoT,19184
63,24,CoT,19185
71,44,CoT,19186
85,23,CoT,19187
20,37,CoT,19188
66,22,CoT,19189
129,36,CoT,19190
82,27,CoT,19191
42,45,CoT,19192
60,45,CoT,19193
92,131,CoT,19194
84,22,CoT,19195
61,19,CoT,19196
78,36,CoT,19197
79,22,CoT,19198
49,64,CoT,19199
52,24,CoT,19200
257,82,CoT,19201
19,49,CoT,19202
51,36,CoT,19203
54,30,CoT,19204
79,28,CoT,19205
135,49,CoT,19206
53,22,CoT,19207
71,21,CoT,19208
68,29,CoT,19209
81,25,CoT,19210
67,19,CoT,19211
51,33,CoT,19212
24,77,CoT,19213
75,22,CoT,19214
34,47,CoT,19215
130,65,CoT,19216
52,43,CoT,19217
42,30,CoT,19218
21,54,CoT,19219
32,69,CoT,19220
59,24,CoT,19221
46,27,CoT,19222
45,44,CoT,19223
72,40,CoT,19224
60,43,CoT,19225
74,27,CoT,19226
53,32,CoT,19227
73,21,CoT,19228
55,34,CoT,19229
49,26,CoT,19230
65,26,CoT,19231
49,27,CoT,19232
336,106,CoT,19233
81,28,CoT,19234
90,68,CoT,19235
34,80,CoT,19236
60,26,CoT,19237
68,13,CoT,19238
54,28,CoT,19239
83,22,CoT,19240
58,23,CoT,19241
48,26,CoT,19242
45,66,CoT,19243
28,61,CoT,19244
58,28,CoT,19245
192,38,CoT,19246
121,78,CoT,19247
36,17,CoT,19248
42,34,CoT,19249
36,42,CoT,19250
21,120,CoT,19251
54,35,CoT,19252
27,68,CoT,19253
42,59,CoT,19254
266,77,CoT,19255
36,72,CoT,19256
74,25,CoT,19257
123,61,CoT,19258
27,38,CoT,19259
37,51,CoT,19260
79,37,CoT,19261
111,41,CoT,19262
93,51,CoT,19263
30,48,CoT,19264
76,30,CoT,19265
59,26,CoT,19266
54,39,CoT,19267
85,31,CoT,19268
52,80,CoT,19269
332,60,CoT,19270
303,45,CoT,19271
75,34,CoT,19272
67,26,CoT,19273
59,26,CoT,19274
64,30,CoT,19275
82,46,CoT,19276
50,28,CoT,19277
65,22,CoT,19278
61,21,CoT,19279
71,30,CoT,19280
71,31,CoT,19281
59,31,CoT,19282
71,22,CoT,19283
76,91,CoT,19284
39,24,CoT,19285
48,35,CoT,19286
99,33,CoT,19287
74,34,CoT,19288
20,86,CoT,19289
31,54,CoT,19290
58,22,CoT,19291
95,215,CoT,19292
198,92,CoT,19293
74,29,CoT,19294
52,23,CoT,19295
106,71,CoT,19296
47,56,CoT,19297
76,42,CoT,19298
73,86,CoT,19299
81,50,CoT,19300
45,50,CoT,19301
64,26,CoT,19302
60,21,CoT,19303
95,34,CoT,19304
71,27,CoT,19305
61,24,CoT,19306
38,46,CoT,19307
69,29,CoT,19308
60,33,CoT,19309
57,65,CoT,19310
50,53,CoT,19311
45,23,CoT,19312
64,28,CoT,19313
21,57,CoT,19314
66,132,CoT,19315
74,22,CoT,19316
209,32,CoT,19317
65,24,CoT,19318
68,28,CoT,19319
33,52,CoT,19320
71,50,CoT,19321
114,68,CoT,19322
44,41,CoT,19323
46,27,CoT,19324
61,33,CoT,19325
118,127,CoT,19326
56,24,CoT,19327
76,107,CoT,19328
44,65,CoT,19329
58,100,CoT,19330
58,39,CoT,19331
45,22,CoT,19332
72,116,CoT,19333
78,43,CoT,19334
27,64,CoT,19335
58,18,CoT,19336
59,16,CoT,19337
60,32,CoT,19338
37,27,CoT,19339
53,22,CoT,19340
39,60,CoT,19341
56,22,CoT,19342
36,79,CoT,19343
63,102,CoT,19344
58,29,CoT,19345
100,51,CoT,19346
60,25,CoT,19347
71,68,CoT,19348
36,34,CoT,19349
80,38,CoT,19350
46,33,CoT,19351
72,28,CoT,19352
62,25,CoT,19353
27,64,CoT,19354
46,37,CoT,19355
50,29,CoT,19356
59,29,CoT,19357
73,25,CoT,19358
105,51,CoT,19359
70,85,CoT,19360
40,25,CoT,19361
36,41,CoT,19362
19,63,CoT,19363
66,50,CoT,19364
47,22,CoT,19365
55,36,CoT,19366
72,30,CoT,19367
64,58,CoT,19368
60,28,CoT,19369
63,29,CoT,19370
47,24,CoT,19371
74,26,CoT,19372
15,68,CoT,19373
21,45,CoT,19374
97,20,CoT,19375
91,31,CoT,19376
164,77,CoT,19377
84,22,CoT,19378
76,42,CoT,19379
66,38,CoT,19380
53,25,CoT,19381
63,29,CoT,19382
52,39,CoT,19383
73,27,CoT,19384
46,29,CoT,19385
49,17,CoT,19386
83,20,CoT,19387
48,37,CoT,19388
77,23,CoT,19389
71,37,CoT,19390
69,23,CoT,19391
107,111,CoT,19392
59,15,CoT,19393
65,28,CoT,19394
52,25,CoT,19395
31,40,CoT,19396
86,23,CoT,19397
78,33,CoT,19398
67,30,CoT,19399
68,38,CoT,19400
87,50,CoT,19401
48,23,CoT,19402
75,26,CoT,19403
80,42,CoT,19404
47,57,CoT,19405
59,26,CoT,19406
81,40,CoT,19407
67,27,CoT,19408
67,24,CoT,19409
65,23,CoT,19410
48,20,CoT,19411
79,28,CoT,19412
70,24,CoT,19413
27,71,CoT,19414
59,31,CoT,19415
68,25,CoT,19416
47,44,CoT,19417
73,24,CoT,19418
44,70,CoT,19419
75,22,CoT,19420
31,52,CoT,19421
51,28,CoT,19422
60,27,CoT,19423
26,90,CoT,19424
229,34,CoT,19425
62,25,CoT,19426
83,20,CoT,19427
33,33,CoT,19428
61,21,CoT,19429
67,37,CoT,19430
19,46,CoT,19431
51,58,CoT,19432
72,118,CoT,19433
64,120,CoT,19434
61,18,CoT,19435
20,173,CoT,19436
58,46,CoT,19437
15,85,CoT,19438
20,97,CoT,19439
63,82,CoT,19440
25,151,CoT,19441
63,28,CoT,19442
49,23,CoT,19443
84,26,CoT,19444
47,26,CoT,19445
82,55,CoT,19446
32,62,CoT,19447
63,22,CoT,19448
53,98,CoT,19449
95,32,CoT,19450
41,49,CoT,19451
70,20,CoT,19452
69,35,CoT,19453
75,35,CoT,19454
82,116,CoT,19455
183,44,CoT,19456
94,20,CoT,19457
90,33,CoT,19458
69,23,CoT,19459
57,38,CoT,19460
46,33,CoT,19461
59,55,CoT,19462
19,132,CoT,19463
63,30,CoT,19464
44,35,CoT,19465
15,76,CoT,19466
102,45,CoT,19467
196,36,CoT,19468
66,23,CoT,19469
56,28,CoT,19470
21,83,CoT,19471
78,14,CoT,19472
15,71,CoT,19473
52,33,CoT,19474
26,70,CoT,19475
76,16,CoT,19476
94,86,CoT,19477
73,21,CoT,19478
56,24,CoT,19479
116,56,CoT,19480
67,31,CoT,19481
65,32,CoT,19482
66,22,CoT,19483
86,34,CoT,19484
34,38,CoT,19485
58,105,CoT,19486
64,22,CoT,19487
56,41,CoT,19488
42,26,CoT,19489
52,28,CoT,19490
79,56,CoT,19491
40,24,CoT,19492
91,19,CoT,19493
77,23,CoT,19494
66,41,CoT,19495
41,36,CoT,19496
51,27,CoT,19497
62,35,CoT,19498
66,28,CoT,19499
97,33,CoT,19500
30,56,CoT,19501
38,28,CoT,19502
75,25,CoT,19503
41,25,CoT,19504
45,34,CoT,19505
56,23,CoT,19506
43,15,CoT,19507
74,28,CoT,19508
63,27,CoT,19509
61,22,CoT,19510
75,34,CoT,19511
64,23,CoT,19512
60,27,CoT,19513
113,70,CoT,19514
77,21,CoT,19515
57,24,CoT,19516
76,25,CoT,19517
30,78,CoT,19518
74,37,CoT,19519
49,34,CoT,19520
44,85,CoT,19521
60,27,CoT,19522
29,74,CoT,19523
20,85,CoT,19524
103,32,CoT,19525
59,84,CoT,19526
73,81,CoT,19527
90,21,CoT,19528
35,37,CoT,19529
21,62,CoT,19530
60,19,CoT,19531
52,36,CoT,19532
63,21,CoT,19533
21,163,CoT,19534
60,37,CoT,19535
34,48,CoT,19536
43,30,CoT,19537
17,109,CoT,19538
29,52,CoT,19539
68,94,CoT,19540
34,63,CoT,19541
23,64,CoT,19542
60,31,CoT,19543
77,22,CoT,19544
56,30,CoT,19545
36,36,CoT,19546
79,26,CoT,19547
83,20,CoT,19548
87,20,CoT,19549
63,28,CoT,19550
51,31,CoT,19551
66,21,CoT,19552
65,20,CoT,19553
22,87,CoT,19554
29,25,CoT,19555
74,30,CoT,19556
69,54,CoT,19557
71,25,CoT,19558
76,27,CoT,19559
61,25,CoT,19560
77,22,CoT,19561
56,29,CoT,19562
38,54,CoT,19563
74,67,CoT,19564
43,22,CoT,19565
50,25,CoT,19566
73,23,CoT,19567
37,25,CoT,19568
100,127,CoT,19569
54,29,CoT,19570
65,20,CoT,19571
85,22,CoT,19572
25,51,CoT,19573
49,69,CoT,19574
33,27,CoT,19575
24,60,CoT,19576
73,153,CoT,19577
37,67,CoT,19578
53,38,CoT,19579
94,30,CoT,19580
68,24,CoT,19581
37,18,CoT,19582
37,23,CoT,19583
58,42,CoT,19584
57,37,CoT,19585
41,30,CoT,19586
75,28,CoT,19587
53,70,CoT,19588
61,26,CoT,19589
55,21,CoT,19590
52,51,CoT,19591
37,52,CoT,19592
165,31,CoT,19593
135,69,CoT,19594
64,25,CoT,19595
40,40,CoT,19596
63,23,CoT,19597
37,24,CoT,19598
44,57,CoT,19599
51,23,CoT,19600
74,27,CoT,19601
60,21,CoT,19602
87,25,CoT,19603
45,66,CoT,19604
65,28,CoT,19605
33,47,CoT,19606
42,32,CoT,19607
48,27,CoT,19608
64,31,CoT,19609
93,21,CoT,19610
72,26,CoT,19611
199,74,CoT,19612
78,25,CoT,19613
36,32,CoT,19614
70,28,CoT,19615
190,91,CoT,19616
26,103,CoT,19617
46,37,CoT,19618
79,21,CoT,19619
95,56,CoT,19620
202,45,CoT,19621
115,20,CoT,19622
44,60,CoT,19623
24,36,CoT,19624
56,23,CoT,19625
67,19,CoT,19626
31,72,CoT,19627
58,24,CoT,19628
89,31,CoT,19629
54,121,CoT,19630
41,25,CoT,19631
104,54,CoT,19632
55,51,CoT,19633
38,35,CoT,19634
58,54,CoT,19635
47,46,CoT,19636
52,39,CoT,19637
77,27,CoT,19638
79,48,CoT,19639
86,22,CoT,19640
26,92,CoT,19641
24,71,CoT,19642
67,29,CoT,19643
58,100,CoT,19644
19,49,CoT,19645
64,74,CoT,19646
48,45,CoT,19647
59,29,CoT,19648
70,22,CoT,19649
51,22,CoT,19650
53,28,CoT,19651
72,29,CoT,19652
77,29,CoT,19653
46,45,CoT,19654
65,31,CoT,19655
57,27,CoT,19656
54,26,CoT,19657
55,26,CoT,19658
91,47,CoT,19659
51,21,CoT,19660
55,35,CoT,19661
148,64,CoT,19662
67,25,CoT,19663
47,24,CoT,19664
25,35,CoT,19665
152,61,CoT,19666
30,17,CoT,19667
41,28,CoT,19668
75,62,CoT,19669
51,17,CoT,19670
54,30,CoT,19671
91,24,CoT,19672
22,82,CoT,19673
75,41,CoT,19674
59,32,CoT,19675
16,72,CoT,19676
46,37,CoT,19677
33,70,CoT,19678
65,29,CoT,19679
40,21,CoT,19680
69,35,CoT,19681
96,104,CoT,19682
71,29,CoT,19683
55,51,CoT,19684
57,32,CoT,19685
24,72,CoT,19686
72,26,CoT,19687
48,24,CoT,19688
72,22,CoT,19689
69,27,CoT,19690
54,88,CoT,19691
52,40,CoT,19692
79,20,CoT,19693
47,21,CoT,19694
112,32,CoT,19695
64,49,CoT,19696
46,50,CoT,19697
74,82,CoT,19698
80,27,CoT,19699
34,79,CoT,19700
26,63,CoT,19701
50,49,CoT,19702
57,30,CoT,19703
47,58,CoT,19704
57,20,CoT,19705
60,18,CoT,19706
42,20,CoT,19707
39,41,CoT,19708
89,49,CoT,19709
45,33,CoT,19710
72,20,CoT,19711
53,19,CoT,19712
41,39,CoT,19713
57,113,CoT,19714
54,23,CoT,19715
17,94,CoT,19716
107,43,CoT,19717
58,35,CoT,19718
56,52,CoT,19719
46,23,CoT,19720
78,21,CoT,19721
41,26,CoT,19722
65,48,CoT,19723
56,60,CoT,19724
66,203,CoT,19725
69,33,CoT,19726
77,31,CoT,19727
68,20,CoT,19728
64,33,CoT,19729
60,21,CoT,19730
81,21,CoT,19731
62,28,CoT,19732
16,62,CoT,19733
50,36,CoT,19734
56,182,CoT,19735
49,21,CoT,19736
51,30,CoT,19737
27,30,CoT,19738
48,27,CoT,19739
42,30,CoT,19740
65,49,CoT,19741
69,21,CoT,19742
74,22,CoT,19743
65,25,CoT,19744
72,32,CoT,19745
214,53,CoT,19746
67,20,CoT,19747
54,26,CoT,19748
43,32,CoT,19749
62,44,CoT,19750
62,31,CoT,19751
83,65,CoT,19752
18,101,CoT,19753
60,31,CoT,19754
40,44,CoT,19755
22,29,CoT,19756
64,160,CoT,19757
78,31,CoT,19758
55,36,CoT,19759
85,78,CoT,19760
71,26,CoT,19761
64,38,CoT,19762
79,26,CoT,19763
56,18,CoT,19764
461,89,CoT,19765
61,34,CoT,19766
99,23,CoT,19767
93,113,CoT,19768
34,61,CoT,19769
36,56,CoT,19770
57,20,CoT,19771
56,43,CoT,19772
66,25,CoT,19773
51,23,CoT,19774
61,36,CoT,19775
19,50,CoT,19776
74,86,CoT,19777
57,28,CoT,19778
76,35,CoT,19779
47,24,CoT,19780
61,28,CoT,19781
76,18,CoT,19782
39,53,CoT,19783
50,40,CoT,19784
82,47,CoT,19785
74,31,CoT,19786
59,11,CoT,19787
57,28,CoT,19788
51,19,CoT,19789
53,30,CoT,19790
105,83,CoT,19791
84,78,CoT,19792
