input_len,target_len,task_source,idx
229,57,CoT,51675
477,50,CoT,51676
476,33,CoT,51677
977,72,CoT,51678
193,54,CoT,51679
234,20,CoT,51680
352,29,CoT,51681
519,25,CoT,51682
287,42,CoT,51683
226,29,CoT,51684
562,28,CoT,51685
521,19,CoT,51686
657,25,CoT,51687
325,29,CoT,51688
340,26,CoT,51689
538,28,CoT,51690
323,17,CoT,51691
296,27,CoT,51692
241,24,CoT,51693
486,59,CoT,51694
641,34,CoT,51695
484,23,CoT,51696
227,38,CoT,51697
594,166,CoT,51698
304,33,CoT,51699
541,43,CoT,51700
343,23,CoT,51701
230,27,CoT,51702
238,31,CoT,51703
448,87,CoT,51704
319,24,CoT,51705
352,21,CoT,51706
197,80,CoT,51707
476,44,CoT,51708
274,75,CoT,51709
547,32,CoT,51710
771,90,CoT,51711
381,25,CoT,51712
427,17,CoT,51713
283,31,CoT,51714
197,38,CoT,51715
1402,52,CoT,51716
485,30,CoT,51717
498,55,CoT,51718
344,95,CoT,51719
471,24,CoT,51720
545,27,CoT,51721
343,63,CoT,51722
304,20,CoT,51723
237,25,CoT,51724
327,27,CoT,51725
668,60,CoT,51726
325,37,CoT,51727
315,31,CoT,51728
234,59,CoT,51729
302,121,CoT,51730
809,77,CoT,51731
489,33,CoT,51732
435,29,CoT,51733
728,37,CoT,51734
234,42,CoT,51735
604,24,CoT,51736
318,35,CoT,51737
454,29,CoT,51738
418,62,CoT,51739
509,20,CoT,51740
437,59,CoT,51741
283,54,CoT,51742
370,32,CoT,51743
375,63,CoT,51744
500,29,CoT,51745
496,25,CoT,51746
463,216,CoT,51747
176,36,CoT,51748
432,21,CoT,51749
698,57,CoT,51750
460,20,CoT,51751
1018,226,CoT,51752
466,61,CoT,51753
235,26,CoT,51754
489,27,CoT,51755
516,28,CoT,51756
368,35,CoT,51757
451,78,CoT,51758
474,62,CoT,51759
402,93,CoT,51760
313,36,CoT,51761
544,30,CoT,51762
543,46,CoT,51763
205,83,CoT,51764
758,46,CoT,51765
513,91,CoT,51766
209,29,CoT,51767
847,144,CoT,51768
265,33,CoT,51769
363,23,CoT,51770
344,39,CoT,51771
341,28,CoT,51772
286,40,CoT,51773
415,33,CoT,51774
302,19,CoT,51775
180,16,CoT,51776
468,23,CoT,51777
306,46,CoT,51778
378,29,CoT,51779
206,21,CoT,51780
512,149,CoT,51781
312,20,CoT,51782
440,22,CoT,51783
301,22,CoT,51784
854,114,CoT,51785
342,47,CoT,51786
460,24,CoT,51787
302,28,CoT,51788
530,23,CoT,51789
491,21,CoT,51790
892,102,CoT,51791
508,24,CoT,51792
432,30,CoT,51793
470,58,CoT,51794
269,73,CoT,51795
320,32,CoT,51796
440,64,CoT,51797
467,26,CoT,51798
492,48,CoT,51799
182,40,CoT,51800
401,46,CoT,51801
462,64,CoT,51802
441,65,CoT,51803
531,32,CoT,51804
272,22,CoT,51805
425,95,CoT,51806
433,32,CoT,51807
459,26,CoT,51808
473,13,CoT,51809
591,42,CoT,51810
533,46,CoT,51811
515,41,CoT,51812
1093,29,CoT,51813
298,37,CoT,51814
529,56,CoT,51815
409,30,CoT,51816
505,21,CoT,51817
213,101,CoT,51818
404,42,CoT,51819
368,29,CoT,51820
493,50,CoT,51821
1176,141,CoT,51822
335,20,CoT,51823
1086,78,CoT,51824
322,32,CoT,51825
670,73,CoT,51826
542,52,CoT,51827
461,23,CoT,51828
484,21,CoT,51829
180,29,CoT,51830
480,28,CoT,51831
416,47,CoT,51832
315,27,CoT,51833
756,34,CoT,51834
502,28,CoT,51835
471,21,CoT,51836
537,143,CoT,51837
475,64,CoT,51838
286,115,CoT,51839
535,20,CoT,51840
713,77,CoT,51841
323,55,CoT,51842
753,30,CoT,51843
493,42,CoT,51844
666,37,CoT,51845
484,24,CoT,51846
511,22,CoT,51847
456,70,CoT,51848
242,39,CoT,51849
433,58,CoT,51850
267,67,CoT,51851
704,55,CoT,51852
795,44,CoT,51853
730,28,CoT,51854
180,45,CoT,51855
247,51,CoT,51856
477,36,CoT,51857
306,29,CoT,51858
507,33,CoT,51859
329,30,CoT,51860
232,43,CoT,51861
292,26,CoT,51862
533,21,CoT,51863
255,30,CoT,51864
480,19,CoT,51865
340,33,CoT,51866
251,24,CoT,51867
333,46,CoT,51868
704,119,CoT,51869
470,30,CoT,51870
576,63,CoT,51871
253,22,CoT,51872
418,21,CoT,51873
292,29,CoT,51874
452,26,CoT,51875
237,16,CoT,51876
203,32,CoT,51877
322,44,CoT,51878
121,62,CoT,51879
429,32,CoT,51880
387,26,CoT,51881
245,50,CoT,51882
572,52,CoT,51883
501,30,CoT,51884
490,22,CoT,51885
237,35,CoT,51886
381,32,CoT,51887
486,18,CoT,51888
505,26,CoT,51889
293,21,CoT,51890
381,61,CoT,51891
410,29,CoT,51892
612,36,CoT,51893
250,49,CoT,51894
962,96,CoT,51895
504,25,CoT,51896
330,50,CoT,51897
226,65,CoT,51898
564,25,CoT,51899
530,30,CoT,51900
457,19,CoT,51901
245,33,CoT,51902
312,93,CoT,51903
328,19,CoT,51904
207,24,CoT,51905
254,37,CoT,51906
708,49,CoT,51907
365,23,CoT,51908
467,41,CoT,51909
1326,187,CoT,51910
333,34,CoT,51911
293,15,CoT,51912
375,43,CoT,51913
530,25,CoT,51914
243,25,CoT,51915
253,37,CoT,51916
472,25,CoT,51917
565,25,CoT,51918
320,27,CoT,51919
300,61,CoT,51920
1170,117,CoT,51921
428,59,CoT,51922
201,17,CoT,51923
464,29,CoT,51924
321,19,CoT,51925
347,51,CoT,51926
1068,43,CoT,51927
466,22,CoT,51928
316,29,CoT,51929
454,63,CoT,51930
307,51,CoT,51931
173,32,CoT,51932
461,37,CoT,51933
272,34,CoT,51934
643,99,CoT,51935
201,61,CoT,51936
374,33,CoT,51937
481,25,CoT,51938
141,39,CoT,51939
460,20,CoT,51940
335,26,CoT,51941
338,20,CoT,51942
574,60,CoT,51943
514,23,CoT,51944
205,71,CoT,51945
466,62,CoT,51946
835,44,CoT,51947
569,71,CoT,51948
518,22,CoT,51949
493,33,CoT,51950
454,25,CoT,51951
513,60,CoT,51952
377,70,CoT,51953
306,23,CoT,51954
431,57,CoT,51955
288,43,CoT,51956
356,36,CoT,51957
421,27,CoT,51958
497,28,CoT,51959
254,43,CoT,51960
290,34,CoT,51961
300,45,CoT,51962
186,32,CoT,51963
459,28,CoT,51964
443,54,CoT,51965
263,28,CoT,51966
778,77,CoT,51967
351,70,CoT,51968
508,36,CoT,51969
229,29,CoT,51970
317,30,CoT,51971
469,47,CoT,51972
290,27,CoT,51973
294,24,CoT,51974
324,55,CoT,51975
332,31,CoT,51976
347,34,CoT,51977
742,61,CoT,51978
328,38,CoT,51979
471,64,CoT,51980
434,56,CoT,51981
235,33,CoT,51982
266,26,CoT,51983
365,66,CoT,51984
197,38,CoT,51985
484,19,CoT,51986
248,25,CoT,51987
222,30,CoT,51988
227,40,CoT,51989
199,23,CoT,51990
330,38,CoT,51991
515,21,CoT,51992
691,211,CoT,51993
1194,21,CoT,51994
522,27,CoT,51995
189,41,CoT,51996
342,29,CoT,51997
314,25,CoT,51998
330,35,CoT,51999
440,38,CoT,52000
159,47,CoT,52001
213,30,CoT,52002
229,35,CoT,52003
1179,89,CoT,52004
277,22,CoT,52005
209,34,CoT,52006
464,21,CoT,52007
229,25,CoT,52008
406,73,CoT,52009
304,30,CoT,52010
429,52,CoT,52011
229,18,CoT,52012
328,33,CoT,52013
469,20,CoT,52014
695,141,CoT,52015
220,24,CoT,52016
1230,56,CoT,52017
299,47,CoT,52018
621,43,CoT,52019
467,26,CoT,52020
799,77,CoT,52021
458,20,CoT,52022
595,49,CoT,52023
511,33,CoT,52024
682,49,CoT,52025
511,46,CoT,52026
224,36,CoT,52027
259,46,CoT,52028
530,23,CoT,52029
525,23,CoT,52030
236,39,CoT,52031
308,26,CoT,52032
436,73,CoT,52033
462,59,CoT,52034
479,48,CoT,52035
460,18,CoT,52036
531,217,CoT,52037
390,42,CoT,52038
440,29,CoT,52039
346,22,CoT,52040
359,31,CoT,52041
1270,54,CoT,52042
866,53,CoT,52043
591,34,CoT,52044
261,49,CoT,52045
196,39,CoT,52046
706,51,CoT,52047
400,31,CoT,52048
283,19,CoT,52049
868,54,CoT,52050
212,63,CoT,52051
398,22,CoT,52052
730,97,CoT,52053
1056,58,CoT,52054
343,28,CoT,52055
874,79,CoT,52056
214,11,CoT,52057
554,18,CoT,52058
231,24,CoT,52059
466,78,CoT,52060
754,68,CoT,52061
347,29,CoT,52062
323,29,CoT,52063
198,39,CoT,52064
294,26,CoT,52065
460,27,CoT,52066
233,27,CoT,52067
460,29,CoT,52068
500,41,CoT,52069
317,28,CoT,52070
489,43,CoT,52071
261,22,CoT,52072
512,24,CoT,52073
371,27,CoT,52074
441,22,CoT,52075
251,32,CoT,52076
484,58,CoT,52077
1420,36,CoT,52078
311,25,CoT,52079
326,52,CoT,52080
500,23,CoT,52081
566,32,CoT,52082
847,68,CoT,52083
379,36,CoT,52084
490,26,CoT,52085
502,24,CoT,52086
182,41,CoT,52087
478,56,CoT,52088
258,53,CoT,52089
355,28,CoT,52090
280,34,CoT,52091
464,37,CoT,52092
724,69,CoT,52093
414,55,CoT,52094
424,33,CoT,52095
330,32,CoT,52096
392,35,CoT,52097
714,137,CoT,52098
394,156,CoT,52099
342,36,CoT,52100
220,25,CoT,52101
249,27,CoT,52102
356,35,CoT,52103
319,41,CoT,52104
632,133,CoT,52105
229,38,CoT,52106
350,34,CoT,52107
841,84,CoT,52108
185,31,CoT,52109
210,21,CoT,52110
389,59,CoT,52111
298,19,CoT,52112
257,37,CoT,52113
491,30,CoT,52114
337,25,CoT,52115
879,91,CoT,52116
457,23,CoT,52117
452,23,CoT,52118
441,21,CoT,52119
821,59,CoT,52120
217,33,CoT,52121
498,23,CoT,52122
922,96,CoT,52123
746,97,CoT,52124
251,26,CoT,52125
704,107,CoT,52126
407,67,CoT,52127
203,65,CoT,52128
471,53,CoT,52129
849,32,CoT,52130
192,91,CoT,52131
912,68,CoT,52132
464,78,CoT,52133
483,63,CoT,52134
314,14,CoT,52135
276,55,CoT,52136
292,38,CoT,52137
222,26,CoT,52138
483,24,CoT,52139
759,129,CoT,52140
547,21,CoT,52141
525,38,CoT,52142
368,32,CoT,52143
475,25,CoT,52144
529,84,CoT,52145
300,23,CoT,52146
466,43,CoT,52147
270,34,CoT,52148
241,80,CoT,52149
309,25,CoT,52150
1297,29,CoT,52151
1242,49,CoT,52152
399,29,CoT,52153
392,38,CoT,52154
539,132,CoT,52155
340,26,CoT,52156
256,65,CoT,52157
278,46,CoT,52158
235,21,CoT,52159
1775,49,CoT,52160
352,28,CoT,52161
210,33,CoT,52162
1246,83,CoT,52163
479,19,CoT,52164
560,24,CoT,52165
467,18,CoT,52166
180,19,CoT,52167
310,84,CoT,52168
854,53,CoT,52169
464,54,CoT,52170
423,68,CoT,52171
529,74,CoT,52172
452,31,CoT,52173
478,21,CoT,52174
181,28,CoT,52175
1142,56,CoT,52176
250,49,CoT,52177
537,26,CoT,52178
417,30,CoT,52179
540,25,CoT,52180
236,33,CoT,52181
353,42,CoT,52182
423,53,CoT,52183
454,21,CoT,52184
512,47,CoT,52185
692,45,CoT,52186
498,26,CoT,52187
362,19,CoT,52188
299,23,CoT,52189
480,21,CoT,52190
524,23,CoT,52191
505,29,CoT,52192
217,24,CoT,52193
726,84,CoT,52194
230,35,CoT,52195
466,34,CoT,52196
498,27,CoT,52197
376,33,CoT,52198
522,99,CoT,52199
456,55,CoT,52200
285,27,CoT,52201
497,19,CoT,52202
469,29,CoT,52203
1068,161,CoT,52204
466,31,CoT,52205
327,23,CoT,52206
436,102,CoT,52207
390,38,CoT,52208
333,18,CoT,52209
559,74,CoT,52210
487,19,CoT,52211
456,29,CoT,52212
536,84,CoT,52213
744,79,CoT,52214
453,21,CoT,52215
479,28,CoT,52216
359,28,CoT,52217
351,33,CoT,52218
800,112,CoT,52219
180,57,CoT,52220
463,43,CoT,52221
831,58,CoT,52222
1110,78,CoT,52223
327,35,CoT,52224
524,24,CoT,52225
1552,36,CoT,52226
450,22,CoT,52227
194,32,CoT,52228
289,73,CoT,52229
682,69,CoT,52230
396,29,CoT,52231
330,33,CoT,52232
221,38,CoT,52233
299,44,CoT,52234
449,52,CoT,52235
458,21,CoT,52236
815,52,CoT,52237
392,72,CoT,52238
343,25,CoT,52239
424,20,CoT,52240
315,34,CoT,52241
447,25,CoT,52242
440,21,CoT,52243
584,24,CoT,52244
318,39,CoT,52245
294,26,CoT,52246
471,43,CoT,52247
272,38,CoT,52248
756,37,CoT,52249
422,54,CoT,52250
391,63,CoT,52251
848,45,CoT,52252
270,69,CoT,52253
246,30,CoT,52254
445,24,CoT,52255
242,24,CoT,52256
245,41,CoT,52257
369,30,CoT,52258
225,26,CoT,52259
278,47,CoT,52260
329,44,CoT,52261
529,31,CoT,52262
293,49,CoT,52263
432,61,CoT,52264
553,21,CoT,52265
233,31,CoT,52266
512,31,CoT,52267
340,17,CoT,52268
261,20,CoT,52269
728,80,CoT,52270
340,31,CoT,52271
493,27,CoT,52272
208,33,CoT,52273
490,23,CoT,52274
252,30,CoT,52275
464,27,CoT,52276
292,23,CoT,52277
355,21,CoT,52278
224,17,CoT,52279
505,19,CoT,52280
442,67,CoT,52281
238,33,CoT,52282
205,20,CoT,52283
1322,34,CoT,52284
358,25,CoT,52285
171,35,CoT,52286
241,35,CoT,52287
398,31,CoT,52288
174,43,CoT,52289
158,50,CoT,52290
272,72,CoT,52291
542,112,CoT,52292
694,45,CoT,52293
1394,53,CoT,52294
506,19,CoT,52295
446,114,CoT,52296
318,45,CoT,52297
470,21,CoT,52298
183,40,CoT,52299
976,70,CoT,52300
458,30,CoT,52301
429,92,CoT,52302
494,21,CoT,52303
746,52,CoT,52304
744,52,CoT,52305
502,23,CoT,52306
342,24,CoT,52307
452,30,CoT,52308
735,54,CoT,52309
1041,62,CoT,52310
268,30,CoT,52311
575,34,CoT,52312
443,26,CoT,52313
428,83,CoT,52314
1213,122,CoT,52315
683,109,CoT,52316
480,72,CoT,52317
309,30,CoT,52318
238,30,CoT,52319
205,23,CoT,52320
257,37,CoT,52321
549,293,CoT,52322
537,21,CoT,52323
446,19,CoT,52324
263,34,CoT,52325
274,22,CoT,52326
1115,312,CoT,52327
451,36,CoT,52328
478,27,CoT,52329
346,23,CoT,52330
489,26,CoT,52331
994,296,CoT,52332
225,56,CoT,52333
534,46,CoT,52334
646,81,CoT,52335
192,26,CoT,52336
150,25,CoT,52337
408,50,CoT,52338
438,22,CoT,52339
306,26,CoT,52340
204,36,CoT,52341
563,87,CoT,52342
309,35,CoT,52343
272,88,CoT,52344
286,28,CoT,52345
371,34,CoT,52346
349,44,CoT,52347
1209,157,CoT,52348
225,24,CoT,52349
493,22,CoT,52350
317,35,CoT,52351
318,27,CoT,52352
595,35,CoT,52353
396,14,CoT,52354
182,39,CoT,52355
248,29,CoT,52356
334,22,CoT,52357
253,16,CoT,52358
487,20,CoT,52359
483,21,CoT,52360
458,22,CoT,52361
497,30,CoT,52362
487,60,CoT,52363
497,23,CoT,52364
533,29,CoT,52365
479,23,CoT,52366
443,30,CoT,52367
263,41,CoT,52368
166,78,CoT,52369
190,18,CoT,52370
476,64,CoT,52371
313,35,CoT,52372
282,40,CoT,52373
477,49,CoT,52374
474,57,CoT,52375
772,78,CoT,52376
434,74,CoT,52377
279,78,CoT,52378
394,32,CoT,52379
1266,66,CoT,52380
241,35,CoT,52381
421,43,CoT,52382
527,35,CoT,52383
284,36,CoT,52384
616,35,CoT,52385
248,32,CoT,52386
401,31,CoT,52387
977,71,CoT,52388
234,45,CoT,52389
211,24,CoT,52390
149,57,CoT,52391
333,34,CoT,52392
452,23,CoT,52393
428,37,CoT,52394
239,30,CoT,52395
300,26,CoT,52396
494,30,CoT,52397
331,41,CoT,52398
461,24,CoT,52399
450,55,CoT,52400
789,82,CoT,52401
320,37,CoT,52402
511,35,CoT,52403
501,41,CoT,52404
401,32,CoT,52405
480,38,CoT,52406
222,30,CoT,52407
274,23,CoT,52408
300,39,CoT,52409
512,24,CoT,52410
546,41,CoT,52411
170,19,CoT,52412
276,25,CoT,52413
457,71,CoT,52414
206,34,CoT,52415
1157,69,CoT,52416
175,33,CoT,52417
272,29,CoT,52418
518,24,CoT,52419
441,23,CoT,52420
202,34,CoT,52421
212,25,CoT,52422
452,35,CoT,52423
841,96,CoT,52424
807,120,CoT,52425
169,55,CoT,52426
473,21,CoT,52427
343,23,CoT,52428
387,33,CoT,52429
1069,58,CoT,52430
326,61,CoT,52431
304,107,CoT,52432
697,64,CoT,52433
386,27,CoT,52434
516,23,CoT,52435
788,40,CoT,52436
376,30,CoT,52437
474,18,CoT,52438
284,33,CoT,52439
287,33,CoT,52440
317,46,CoT,52441
450,26,CoT,52442
817,54,CoT,52443
440,28,CoT,52444
428,33,CoT,52445
290,25,CoT,52446
524,49,CoT,52447
284,150,CoT,52448
235,40,CoT,52449
486,28,CoT,52450
530,37,CoT,52451
391,61,CoT,52452
861,73,CoT,52453
217,21,CoT,52454
369,16,CoT,52455
314,23,CoT,52456
259,36,CoT,52457
352,25,CoT,52458
190,26,CoT,52459
310,37,CoT,52460
271,46,CoT,52461
314,26,CoT,52462
518,22,CoT,52463
283,34,CoT,52464
332,29,CoT,52465
191,55,CoT,52466
301,27,CoT,52467
330,31,CoT,52468
405,45,CoT,52469
651,73,CoT,52470
430,27,CoT,52471
331,28,CoT,52472
564,30,CoT,52473
514,33,CoT,52474
764,36,CoT,52475
558,33,CoT,52476
445,27,CoT,52477
508,61,CoT,52478
358,24,CoT,52479
319,25,CoT,52480
309,34,CoT,52481
479,24,CoT,52482
207,35,CoT,52483
343,29,CoT,52484
272,16,CoT,52485
603,41,CoT,52486
456,31,CoT,52487
272,59,CoT,52488
204,27,CoT,52489
277,37,CoT,52490
765,153,CoT,52491
296,75,CoT,52492
347,25,CoT,52493
514,21,CoT,52494
247,30,CoT,52495
311,36,CoT,52496
523,27,CoT,52497
1259,194,CoT,52498
335,33,CoT,52499
255,43,CoT,52500
739,48,CoT,52501
310,24,CoT,52502
408,79,CoT,52503
1088,491,CoT,52504
440,58,CoT,52505
1029,42,CoT,52506
1090,229,CoT,52507
476,21,CoT,52508
236,22,CoT,52509
846,63,CoT,52510
216,21,CoT,52511
318,27,CoT,52512
522,20,CoT,52513
564,23,CoT,52514
330,31,CoT,52515
447,24,CoT,52516
486,21,CoT,52517
531,177,CoT,52518
495,34,CoT,52519
599,35,CoT,52520
191,30,CoT,52521
364,40,CoT,52522
501,25,CoT,52523
677,77,CoT,52524
846,55,CoT,52525
309,24,CoT,52526
256,33,CoT,52527
253,95,CoT,52528
785,111,CoT,52529
145,72,CoT,52530
224,33,CoT,52531
201,16,CoT,52532
316,24,CoT,52533
815,58,CoT,52534
616,62,CoT,52535
162,12,CoT,52536
800,47,CoT,52537
299,62,CoT,52538
369,36,CoT,52539
296,22,CoT,52540
224,30,CoT,52541
234,52,CoT,52542
258,128,CoT,52543
451,24,CoT,52544
303,37,CoT,52545
248,29,CoT,52546
501,28,CoT,52547
489,26,CoT,52548
543,29,CoT,52549
467,20,CoT,52550
194,32,CoT,52551
508,26,CoT,52552
289,25,CoT,52553
283,69,CoT,52554
361,34,CoT,52555
416,72,CoT,52556
310,16,CoT,52557
343,34,CoT,52558
489,19,CoT,52559
474,22,CoT,52560
439,44,CoT,52561
286,36,CoT,52562
338,37,CoT,52563
397,17,CoT,52564
424,21,CoT,52565
313,69,CoT,52566
481,23,CoT,52567
596,60,CoT,52568
350,24,CoT,52569
360,35,CoT,52570
180,65,CoT,52571
235,29,CoT,52572
273,58,CoT,52573
403,61,CoT,52574
257,41,CoT,52575
334,29,CoT,52576
369,41,CoT,52577
291,69,CoT,52578
317,35,CoT,52579
1167,78,CoT,52580
213,30,CoT,52581
698,30,CoT,52582
1589,56,CoT,52583
982,57,CoT,52584
517,42,CoT,52585
961,73,CoT,52586
482,27,CoT,52587
435,36,CoT,52588
360,28,CoT,52589
466,34,CoT,52590
380,60,CoT,52591
536,28,CoT,52592
296,56,CoT,52593
390,42,CoT,52594
843,122,CoT,52595
241,27,CoT,52596
220,22,CoT,52597
339,27,CoT,52598
268,23,CoT,52599
399,80,CoT,52600
490,29,CoT,52601
292,14,CoT,52602
288,25,CoT,52603
192,31,CoT,52604
544,29,CoT,52605
226,34,CoT,52606
252,25,CoT,52607
436,50,CoT,52608
217,21,CoT,52609
721,52,CoT,52610
255,28,CoT,52611
231,35,CoT,52612
228,17,CoT,52613
273,78,CoT,52614
935,104,CoT,52615
427,49,CoT,52616
332,25,CoT,52617
534,19,CoT,52618
316,42,CoT,52619
471,26,CoT,52620
159,20,CoT,52621
514,23,CoT,52622
270,52,CoT,52623
437,60,CoT,52624
435,41,CoT,52625
484,21,CoT,52626
333,27,CoT,52627
1230,55,CoT,52628
289,52,CoT,52629
453,27,CoT,52630
717,112,CoT,52631
856,29,CoT,52632
168,40,CoT,52633
538,23,CoT,52634
335,28,CoT,52635
303,31,CoT,52636
152,47,CoT,52637
279,35,CoT,52638
325,25,CoT,52639
490,35,CoT,52640
423,62,CoT,52641
299,23,CoT,52642
446,23,CoT,52643
293,24,CoT,52644
269,18,CoT,52645
841,73,CoT,52646
364,39,CoT,52647
493,31,CoT,52648
416,21,CoT,52649
445,20,CoT,52650
427,37,CoT,52651
427,42,CoT,52652
409,26,CoT,52653
406,46,CoT,52654
427,69,CoT,52655
790,62,CoT,52656
722,42,CoT,52657
394,35,CoT,52658
656,61,CoT,52659
339,15,CoT,52660
225,43,CoT,52661
219,24,CoT,52662
716,47,CoT,52663
328,23,CoT,52664
295,32,CoT,52665
218,34,CoT,52666
467,36,CoT,52667
298,21,CoT,52668
247,29,CoT,52669
448,72,CoT,52670
365,46,CoT,52671
271,22,CoT,52672
272,34,CoT,52673
358,23,CoT,52674
359,35,CoT,52675
853,50,CoT,52676
528,33,CoT,52677
258,22,CoT,52678
310,31,CoT,52679
450,22,CoT,52680
338,50,CoT,52681
175,32,CoT,52682
337,73,CoT,52683
354,28,CoT,52684
156,24,CoT,52685
771,86,CoT,52686
218,61,CoT,52687
311,33,CoT,52688
519,24,CoT,52689
1021,52,CoT,52690
464,31,CoT,52691
593,37,CoT,52692
343,26,CoT,52693
556,29,CoT,52694
302,30,CoT,52695
411,36,CoT,52696
334,39,CoT,52697
296,15,CoT,52698
428,23,CoT,52699
373,54,CoT,52700
167,20,CoT,52701
447,19,CoT,52702
488,40,CoT,52703
469,64,CoT,52704
278,23,CoT,52705
416,58,CoT,52706
510,24,CoT,52707
486,25,CoT,52708
492,54,CoT,52709
366,34,CoT,52710
439,50,CoT,52711
506,29,CoT,52712
385,92,CoT,52713
250,19,CoT,52714
602,104,CoT,52715
488,54,CoT,52716
425,29,CoT,52717
187,37,CoT,52718
484,21,CoT,52719
504,41,CoT,52720
338,28,CoT,52721
585,47,CoT,52722
437,19,CoT,52723
649,94,CoT,52724
342,26,CoT,52725
411,56,CoT,52726
348,31,CoT,52727
685,38,CoT,52728
322,29,CoT,52729
504,19,CoT,52730
263,55,CoT,52731
192,19,CoT,52732
315,23,CoT,52733
651,37,CoT,52734
288,76,CoT,52735
537,33,CoT,52736
577,24,CoT,52737
334,17,CoT,52738
320,23,CoT,52739
544,24,CoT,52740
487,25,CoT,52741
470,44,CoT,52742
818,208,CoT,52743
1120,36,CoT,52744
584,34,CoT,52745
257,29,CoT,52746
274,46,CoT,52747
1515,46,CoT,52748
806,61,CoT,52749
526,22,CoT,52750
330,24,CoT,52751
210,55,CoT,52752
342,31,CoT,52753
346,25,CoT,52754
186,50,CoT,52755
463,19,CoT,52756
280,49,CoT,52757
348,18,CoT,52758
289,33,CoT,52759
447,19,CoT,52760
448,19,CoT,52761
259,64,CoT,52762
435,62,CoT,52763
268,64,CoT,52764
327,12,CoT,52765
209,93,CoT,52766
177,46,CoT,52767
304,36,CoT,52768
467,66,CoT,52769
410,30,CoT,52770
313,38,CoT,52771
303,39,CoT,52772
500,20,CoT,52773
345,20,CoT,52774
284,56,CoT,52775
329,12,CoT,52776
1012,51,CoT,52777
517,32,CoT,52778
364,25,CoT,52779
718,40,CoT,52780
486,21,CoT,52781
411,29,CoT,52782
230,36,CoT,52783
292,22,CoT,52784
496,44,CoT,52785
270,50,CoT,52786
205,36,CoT,52787
764,56,CoT,52788
812,137,CoT,52789
558,65,CoT,52790
860,31,CoT,52791
228,31,CoT,52792
241,71,CoT,52793
352,66,CoT,52794
325,45,CoT,52795
218,24,CoT,52796
513,30,CoT,52797
247,27,CoT,52798
1408,42,CoT,52799
802,22,CoT,52800
475,77,CoT,52801
467,20,CoT,52802
319,57,CoT,52803
966,50,CoT,52804
1298,137,CoT,52805
225,29,CoT,52806
407,39,CoT,52807
238,100,CoT,52808
453,34,CoT,52809
244,41,CoT,52810
237,40,CoT,52811
273,33,CoT,52812
427,50,CoT,52813
529,19,CoT,52814
455,91,CoT,52815
516,21,CoT,52816
532,124,CoT,52817
219,29,CoT,52818
540,25,CoT,52819
452,67,CoT,52820
621,69,CoT,52821
445,72,CoT,52822
194,40,CoT,52823
330,52,CoT,52824
381,33,CoT,52825
340,14,CoT,52826
186,48,CoT,52827
339,59,CoT,52828
484,32,CoT,52829
887,84,CoT,52830
466,65,CoT,52831
454,42,CoT,52832
301,22,CoT,52833
333,46,CoT,52834
296,29,CoT,52835
376,21,CoT,52836
331,35,CoT,52837
434,27,CoT,52838
385,38,CoT,52839
286,36,CoT,52840
756,87,CoT,52841
223,23,CoT,52842
462,65,CoT,52843
221,31,CoT,52844
1006,113,CoT,52845
274,53,CoT,52846
357,24,CoT,52847
288,70,CoT,52848
162,75,CoT,52849
485,31,CoT,52850
458,30,CoT,52851
333,50,CoT,52852
362,30,CoT,52853
372,79,CoT,52854
328,16,CoT,52855
453,27,CoT,52856
196,52,CoT,52857
338,15,CoT,52858
589,29,CoT,52859
298,20,CoT,52860
266,57,CoT,52861
325,21,CoT,52862
243,32,CoT,52863
492,21,CoT,52864
282,19,CoT,52865
186,35,CoT,52866
743,63,CoT,52867
220,35,CoT,52868
243,31,CoT,52869
336,28,CoT,52870
931,68,CoT,52871
353,28,CoT,52872
187,22,CoT,52873
484,32,CoT,52874
372,27,CoT,52875
243,27,CoT,52876
253,191,CoT,52877
308,54,CoT,52878
465,25,CoT,52879
736,52,CoT,52880
322,15,CoT,52881
483,19,CoT,52882
471,47,CoT,52883
205,50,CoT,52884
326,38,CoT,52885
487,23,CoT,52886
281,22,CoT,52887
498,28,CoT,52888
492,30,CoT,52889
182,60,CoT,52890
368,36,CoT,52891
269,50,CoT,52892
222,17,CoT,52893
254,15,CoT,52894
468,20,CoT,52895
397,42,CoT,52896
180,49,CoT,52897
294,31,CoT,52898
283,17,CoT,52899
208,19,CoT,52900
357,111,CoT,52901
303,69,CoT,52902
310,28,CoT,52903
419,35,CoT,52904
218,23,CoT,52905
302,24,CoT,52906
348,32,CoT,52907
625,149,CoT,52908
442,50,CoT,52909
188,53,CoT,52910
248,37,CoT,52911
448,25,CoT,52912
498,30,CoT,52913
600,47,CoT,52914
202,35,CoT,52915
452,29,CoT,52916
443,64,CoT,52917
528,24,CoT,52918
484,22,CoT,52919
438,54,CoT,52920
340,41,CoT,52921
441,18,CoT,52922
372,69,CoT,52923
193,43,CoT,52924
471,22,CoT,52925
762,54,CoT,52926
357,76,CoT,52927
571,30,CoT,52928
441,19,CoT,52929
321,21,CoT,52930
423,13,CoT,52931
322,33,CoT,52932
295,25,CoT,52933
297,24,CoT,52934
267,33,CoT,52935
454,35,CoT,52936
479,174,CoT,52937
659,42,CoT,52938
490,20,CoT,52939
260,43,CoT,52940
502,48,CoT,52941
